id,SalePrice
1753,150605.80278528604
1754,196451.13785832288
1755,161776.48371418923
1756,129328.23501982672
1757,122633.37096285055
1758,143008.13882602795
1759,159589.16145642305
1760,162962.23612603825
1761,144599.9900644492
1762,181685.97882973283
1763,185505.20273324402
1764,113791.87437503262
1765,162040.60181930414
1766,185748.99322848397
1767,220443.14089102685
1768,145878.38055053982
1769,173264.47001451446
1770,151584.35462578398
1771,126909.19806597293
1772,129098.34687322796
1773,124529.6175191629
1774,137131.61676185057
1775,142194.59578499207
1776,129877.8592247014
1777,110305.2188754057
1778,139969.11146339285
1779,117758.03406841627
1780,179849.55083265255
1781,124527.33456845595
1782,88313.75526888468
1783,138534.08551268553
1784,107417.33823571436
1785,123220.38066781491
1786,136483.69904228603
1787,165460.63858858406
1788,58163.25390318308
1789,99423.97203719991
1790,78395.54307653695
1791,178702.7738819845
1792,160157.3971798113
1793,123946.52971496977
1794,153806.7875596576
1795,132352.66523683813
1796,128794.94330802039
1797,116715.58392460363
1798,124515.72468671405
1799,111310.05032197127
1800,131476.47926237396
1801,133077.88318338545
1802,141875.59700225474
1803,147564.33561135124
1804,140058.6868776104
1805,135181.40241078573
1806,123005.75895585112
1807,134294.0954243276
1808,123885.26220129496
1809,124533.3171505308
1810,138412.94263825766
1811,97326.51119071746
1812,99743.80591935292
1813,123044.92136750459
1814,93962.60952585163
1815,53839.0728129509
1816,98842.39064557027
1817,103664.90152221882
1818,141975.70610571402
1819,121795.84424484347
1820,49818.63501390203
1821,117479.25565709065
1822,151302.29740841247
1823,40971.308875875584
1824,129435.9936612577
1825,138648.6842426575
1826,103414.97238976923
1827,100437.62173320504
1828,139943.35985354823
1829,116714.86245624512
1830,138688.40981505302
1831,142055.61285179888
1832,76469.47751327552
1833,139175.0792232805
1834,112246.74998036171
1835,112640.47241171046
1836,122908.98466552337
1837,86865.48220191206
1838,124663.63473048112
1839,96405.92121028059
1840,146916.1762786814
1841,138950.19281145153
1842,84853.30978179252
1843,125464.2072669949
1844,142166.36956426088
1845,140122.02620852948
1846,156982.09881111467
1847,168307.6856132883
1848,52349.50788892864
1849,112297.991562264
1850,114593.13773805428
1851,149130.99264053383
1852,123092.11779376814
1853,124399.3666337943
1854,163626.35931898598
1855,142487.80955695713
1856,222575.2834920397
1857,137205.8114852364
1858,133768.50126101568
1859,116714.05661441135
1860,143256.62336956183
1861,115919.4134169596
1862,322822.520482191
1863,298962.85126792453
1864,299022.7241875655
1865,331040.96508431446
1866,330321.8959528496
1867,229881.14870677108
1868,287162.7199291261
1869,202568.39473415326
1870,228614.88506282927
1871,250823.15665619698
1872,173371.59931808477
1873,233797.31159565088
1874,158468.71208897518
1875,199371.2915996847
1876,197088.42851451898
1877,208357.40275185852
1878,204274.71397135753
1879,128388.09191869326
1880,135591.56965499278
1881,241229.3484790297
1882,246198.58557039336
1883,186247.24020053644
1884,204735.08443624526
1885,244149.7828497494
1886,294716.3118250894
1887,215151.67504930706
1888,275444.45459398156
1889,168555.40349138493
1890,115466.37020972249
1891,133834.312580825
1892,98904.77373416923
1893,127217.24339195475
1894,123257.33350292273
1895,132846.71511659957
1896,127700.9977956727
1897,112368.79640258968
1898,105846.81423170533
1899,160522.18237803737
1900,156732.94877864118
1901,173038.63322010575
1902,151471.9086845406
1903,220164.84879378206
1904,143096.06473391468
1905,201561.9154888263
1906,156972.888863679
1907,200717.9904480435
1908,109098.94204936353
1909,128715.63154363133
1910,119118.67575489717
1911,220319.5583838113
1912,330522.4379986061
1913,139569.7080202242
1914,51104.358819390254
1915,314059.5083287764
1916,66260.95533156232
1917,249668.86341313916
1918,140205.87287955784
1919,171225.56614978015
1920,154184.39538867224
1921,399940.91837058886
1922,317593.93213734194
1923,232995.7100203524
1924,217541.81724756933
1925,194730.58708513255
1926,372259.55264544685
1927,129987.65213322964
1928,150231.31721902548
1929,124457.19837242141
1930,131983.64257811193
1931,144077.49747311976
1932,140591.51671846642
1933,184863.63089213675
1934,180630.96216874773
1935,169416.06428027942
1936,193565.2659857273
1937,183923.79613427332
1938,167723.5721095855
1939,241728.92417018543
1940,193725.75911231432
1941,169477.9063282656
1942,179472.6057494525
1943,217472.21254721336
1944,380443.3264957407
1945,399494.44205476576
1946,129872.99361296433
1947,282717.533306234
1948,167515.49396001722
1949,249356.85584381432
1950,192117.38121638037
1951,252413.85581142205
1952,204992.85521135098
1953,168067.27654548085
1954,185186.4973056727
1955,138611.65378049458
1956,296052.8463631399
1957,149090.51716027965
1958,301064.2287434662
1959,145086.31448262645
1960,119327.73336121064
1961,119933.63572319024
1962,95797.37676026713
1963,102628.11646072191
1964,105354.06271720842
1965,140419.41034217668
1966,137270.51605092964
1967,285232.1467815783
1968,441520.9873818861
1969,401814.49451321224
1970,437304.5497282719
1971,442284.89790780586
1972,373774.26063403656
1973,269867.488289631
1974,335865.46437686676
1975,460824.7031904865
1976,276301.47564332985
1977,354483.9049596797
1978,361791.31272054766
1979,325634.869843515
1980,203194.72383872455
1981,338724.14941800386
1982,219244.43365315796
1983,204717.4032621864
1984,172037.792409766
1985,221180.92923501317
1986,207882.41911151007
1987,181223.05374535365
1988,173754.04267546354
1989,191109.2724225466
1990,211000.24166900842
1991,229703.64632788504
1992,213126.74965694034
1993,168001.30959707318
1994,227515.8725189654
1995,185510.03646307555
1996,248145.37632859757
1997,320207.72445721633
1998,320005.400596463
1999,279509.2135936622
2000,323542.1763530439
2001,269174.99839633773
2002,234330.3629654128
2003,258738.8323585559
2004,274716.1380931897
2005,220812.5612182035
2006,229017.97720788748
2007,250542.42663709456
2008,218665.49938628796
2009,196227.61951992702
2010,195683.00363851836
2011,143031.0512009595
2012,175205.64297738514
2013,180846.2551457098
2014,183439.4054297516
2015,207849.56173717522
2016,191135.9144765915
2017,190024.5948737022
2018,115300.73596483497
2019,132650.67003484748
2020,107264.41242824607
2021,103172.83439737912
2022,179078.7489868928
2023,141577.8232200406
2024,270793.6806151948
2025,354438.427476046
2026,175308.14952876035
2027,157104.9251356866
2028,156984.91267275758
2029,167965.1114612138
2030,272337.05085655116
2031,233808.44983745084
2032,256479.7072275607
2033,265793.0051931123
2034,175980.8774393014
2035,222961.47476801154
2036,204458.2166660762
2037,210102.84463071157
2038,329133.38478401606
2039,232928.46619538037
2040,273341.84685310215
2041,302818.1870381055
2042,211513.1467043396
2043,176558.3843101107
2044,168406.01800825854
2045,219460.5924151052
2046,148562.0578217076
2047,148182.50585841434
2048,144068.66859186726
2049,142290.17840916145
2050,179814.68131217832
2051,106542.67683506892
2052,127849.66640868512
2053,152979.41567638295
2054,82991.36487560617
2055,150805.02112944168
2056,144919.15417185356
2057,114015.63148018988
2058,214891.3082211612
2059,131956.00388209175
2060,179005.90590306214
2061,175943.11572902554
2062,128692.86288598567
2063,119512.31568160602
2064,140549.04039746657
2065,119121.94234871403
2066,159617.98241948162
2067,107522.03734807874
2068,145485.1399762606
2069,91033.72256405622
2070,120336.84353364262
2071,91955.05473634823
2072,130086.14986417547
2073,128663.07227255602
2074,185079.13759481336
2075,153933.76475570383
2076,117420.15389027174
2077,155889.02944799094
2078,126933.56455727748
2079,133684.6501224222
2080,117766.32442629705
2081,126095.0308935389
2082,129894.88022598531
2083,150728.4742398546
2084,109534.24213932315
2085,118011.53496071823
2086,116223.55968912864
2087,123143.63768430921
2088,93402.69204389388
2089,73037.60650899852
2090,123092.83568412704
2091,114681.09257788197
2092,120785.06122028736
2093,117851.60291829557
2094,106813.60920406855
2095,148767.07424495235
2096,81869.07984804378
2097,93271.0980355154
2098,149905.13781224622
2099,52745.53748395195
2100,76334.94428876729
2101,113661.74545368619
2102,125940.46814799026
2103,105603.9898501524
2104,136487.64483643835
2105,125869.48234504877
2106,64180.10338710848
2107,186674.05022169882
2108,115638.0408464694
2109,110680.95425975305
2110,125639.22988502955
2111,138005.66791991206
2112,135591.8869772249
2113,120613.46042477641
2114,117001.59503772229
2115,164634.98371082707
2116,116451.82064083347
2117,153237.7992377944
2118,127549.41204918845
2119,110873.87702740228
2120,111809.78736982697
2121,101832.23014604721
2122,118567.91631582161
2123,83351.00824668721
2124,154951.9278771429
2125,120591.3770494774
2126,140194.5511094886
2127,162508.40655150625
2128,127591.8555002641
2129,90988.0590885375
2130,141551.5964764683
2131,140316.78709385404
2132,113101.85001647791
2133,121401.75609245016
2134,121021.68663781349
2135,92128.16407787749
2136,77550.11371258461
2137,110125.41885202407
2138,131926.9548008087
2139,149390.42947044488
2140,140798.66486403494
2141,166081.5326921769
2142,125786.74152851809
2143,148264.57205278566
2144,122146.22143949007
2145,137303.76075468375
2146,169991.2325998908
2147,138650.53507982314
2148,134554.21744019724
2149,150673.44139571057
2150,242871.9500672375
2151,111781.076227012
2152,172009.52317556945
2153,160244.64992130443
2154,103484.57697869616
2155,141012.56758689316
2156,261403.06572412892
2157,228636.8824844813
2158,239092.63970218133
2159,212828.67812991544
2160,179470.14823528062
2161,234053.11763296096
2162,377085.42966953816
2163,326298.1821566096
2164,254915.16374110078
2165,202698.62584105754
2166,161419.53620674234
2167,224548.74225770286
2168,189670.79178781563
2169,198072.09985178002
2170,216322.0947252052
2171,159503.5295729123
2172,130875.43124360214
2173,175285.97869540603
2174,221876.55165292247
2175,297642.68800289236
2176,323223.82000518986
2177,235327.88246077756
2178,209816.0399453409
2179,136895.55296822247
2180,220229.77447183325
2181,190683.93109596393
2182,221112.84092107447
2183,190678.40900577925
2184,121533.42358508009
2185,123003.42125183594
2186,145973.5339753994
2187,153793.36263162328
2188,153694.60587714482
2189,246410.01485417594
2190,81394.37357318398
2191,83882.694542403
2192,91151.13000485627
2193,102260.18266889083
2194,99353.21207429236
2195,101976.02635923424
2196,99023.67440363989
2197,120016.11572716081
2198,159473.41043373043
2199,182438.32733025495
2200,143890.7568863424
2201,145784.8847667262
2202,224684.48894261924
2203,130091.87620591166
2204,177060.88587455853
2205,116128.46468920645
2206,132221.2245862277
2207,221558.86615407013
2208,264027.30631618755
2209,252999.95687706803
2210,119681.9434317858
2211,115957.55199806846
2212,120187.26809767312
2213,109040.41894939546
2214,135534.76941801255
2215,101472.44735980677
2216,150397.97531736054
2217,65344.864098366714
2218,67424.90119846819
2219,60389.22172045566
2220,55132.22278783329
2221,314856.4382445701
2222,283075.8420600184
2223,292919.95414560597
2224,209285.02607017546
2225,119534.7853240885
2226,183427.23027175767
2227,194142.9917901958
2228,261846.79322254012
2229,247199.69487092845
2230,152717.67326965719
2231,211096.77573348914
2232,178408.82871088368
2233,175162.40939242297
2234,238897.2510611066
2235,217813.21903913625
2236,248628.70657382836
2237,311610.3132384082
2238,201199.45459278108
2239,110586.03735628517
2240,155014.068980899
2241,156434.74174162932
2242,126639.85887793577
2243,134589.94095366096
2244,103639.3028596565
2245,102770.42966266951
2246,143023.0553423778
2247,112073.80469859965
2248,124019.85381543436
2249,118872.30032908818
2250,130907.70987250231
2251,102180.34181175155
2252,174088.36926038895
2253,150799.76849339236
2254,180030.75643151297
2255,184983.44969718295
2256,176458.64890633678
2257,210838.43270901727
2258,157558.43315357075
2259,176228.6655236179
2260,153282.7323581906
2261,201249.52502496337
2262,216190.3224200569
2263,388907.7812826918
2264,438266.67050343164
2265,171420.09112656643
2266,308648.7302895912
2267,372650.46480520756
2268,418302.1099660647
2269,152048.70595214097
2270,201960.31426814443
2271,215349.6700878096
2272,192692.267755162
2273,162342.56831351202
2274,181150.31125534174
2275,149597.06183291037
2276,188556.56647945978
2277,180416.4947277016
2278,147466.18224152733
2279,125454.59475878843
2280,120994.09400189173
2281,162288.83981254668
2282,183911.64377770713
2283,105758.52544362229
2284,111886.68688910465
2285,140184.13660780017
2286,123154.62732224715
2287,373947.4708748254
2288,269388.0205935847
2289,376551.9871382506
2290,450213.2186079289
2291,335545.95834994444
2292,460188.08114736166
2293,470155.5218047695
2294,425349.67286749696
2295,452993.8845511965
2296,279219.5597913052
2297,341473.42260649416
2298,337716.61297014984
2299,372825.7527548719
2300,336404.0989926384
2301,310271.97851887473
2302,251858.75338917522
2303,244962.8461687245
2304,246866.7762178994
2305,188448.64629460883
2306,184877.03570825525
2307,195488.27456057433
2308,229231.56062729828
2309,285645.27713238675
2310,211507.8619893068
2311,198212.47260503026
2312,172396.58144206225
2313,169844.04762731708
2314,170521.752308465
2315,180320.38699951064
2316,191788.2067431003
2317,187945.77016181164
2318,179615.9728120395
2319,181526.20800068666
2320,187104.3898024733
2321,237539.42889324902
2322,174221.5162116222
2323,195484.81837833958
2324,179828.42562802404
2325,209462.54817365995
2326,175441.34244127074
2327,205042.29753493218
2328,226276.6457499612
2329,190874.6422748935
2330,180758.23627439342
2331,344312.7832370037
2332,393280.31261549005
2333,319622.59303457674
2334,251712.8887750132
2335,285056.67576376174
2336,308377.14948829985
2337,194342.02931663062
2338,264419.7250311754
2339,216947.52722890791
2340,378431.0661322357
2341,212880.34646152737
2342,238355.5681245908
2343,228296.4089622628
2344,222738.91984192643
2345,233597.86108944015
2346,218053.81792922632
2347,199707.01804942798
2348,245775.2062604104
2349,189097.6726770752
2350,313078.3219580677
2351,259594.99546918846
2352,252922.49497063458
2353,241714.91626050926
2354,139404.35206848793
2355,145273.51472244636
2356,151644.22955232658
2357,188756.59693391915
2358,197840.50458823907
2359,134821.6000450049
2360,117719.810512208
2361,147372.30938655778
2362,253385.40804882333
2363,141073.77100184708
2364,155962.02351839154
2365,216906.3905457058
2366,196171.94901459012
2367,225108.53650327132
2368,212779.9258370062
2369,220819.02250114715
2370,169376.3762036488
2371,168419.28745578168
2372,196658.843640533
2373,294041.73572064826
2374,324974.1840874999
2375,257504.9241918535
2376,281263.6789432761
2377,349467.83999658003
2378,143281.11580375832
2379,196415.36122660252
2380,145011.17956091472
2381,169682.38659602075
2382,214358.8434294162
2383,205550.40346529413
2384,249082.22395508067
2385,161770.94032570723
2386,135328.55623670685
2387,136791.13905902332
2388,108668.57396177152
2389,113407.30345874878
2390,149741.4021614115
2391,147766.48346925707
2392,116984.81831647054
2393,169357.73265894188
2394,142486.47640834696
2395,215525.2369480321
2396,145052.18737091767
2397,228744.71472915035
2398,136513.1689045282
2399,61067.52608922707
2400,60961.199408754124
2401,121377.62299378948
2402,141180.10470511985
2403,145059.54969039705
2404,153307.71337100537
2405,159086.61357537878
2406,142419.3519671364
2407,127802.68758378093
2408,152768.75936710718
2409,120649.67570914775
2410,163241.20907187174
2411,113170.49299676418
2412,159896.8686650163
2413,131189.12839992956
2414,153044.34564114155
2415,132046.53192792388
2416,125126.47637109859
2417,130879.88042215437
2418,133669.85865418313
2419,129101.2668860789
2420,119408.01061174997
2421,149551.5312724776
2422,106545.59230985868
2423,118447.14198220264
2424,162287.5191380893
2425,179506.95438416692
2426,134759.0102304372
2427,132981.90360905894
2428,178075.82132247987
2429,114615.18025112663
2430,132205.77742279292
2431,102366.01979332406
2432,152773.1388620689
2433,149395.60277900833
2434,140369.66895280796
2435,152284.58776710826
2436,105903.28536030134
2437,103024.87763219263
2438,125483.52497318247
2439,99795.69132732833
2440,121164.83868195683
2441,91455.0144355928
2442,93105.3167908861
2443,124413.66142595459
2444,127644.49866079605
2445,87531.91769828642
2446,137566.05191810406
2447,181579.15881788672
2448,126945.46233307057
2449,110674.63594552579
2450,150921.68248294818
2451,118665.06223440186
2452,196638.08204058284
2453,95069.17017608028
2454,118529.8323458526
2455,120322.92539900413
2456,136754.0004239041
2457,141257.46018849945
2458,128186.55961459047
2459,111904.76746437985
2460,138855.84331074302
2461,130296.10657345633
2462,139541.71656763754
2463,123111.88329750765
2464,173376.88006436816
2465,141380.50593989564
2466,115216.51455284531
2467,126278.89543124737
2468,78650.71778242636
2469,77214.73556851565
2470,200736.14318428392
2471,218958.6218138421
2472,168108.28729663807
2473,118622.58609847527
2474,73870.11945083136
2475,208805.64585241
2476,118196.45792655912
2477,128470.8655588614
2478,150800.26026493293
2479,104213.23000280409
2480,154279.77101961907
2481,119508.4720397963
2482,126014.0280195426
2483,111448.92098955072
2484,122200.52232718586
2485,125344.1366571488
2486,147792.82780779144
2487,162572.98451181586
2488,165750.0129329318
2489,149721.33924328946
2490,143484.17772324142
2491,94628.26520345213
2492,194352.06154488967
2493,149788.12203270555
2494,148879.53973764108
2495,88034.17414401803
2496,245339.77999820624
2497,153560.69751998337
2498,106040.83622280278
2499,89302.06769978078
2500,120191.70930030104
2501,138272.47917947904
2502,151626.81615494986
2503,92004.44048441999
2504,174272.0924963478
2505,226412.76409533713
2506,248607.25596116236
2507,271966.9471680621
2508,248750.80638607583
2509,216510.4059908812
2510,219679.827379681
2511,174139.81006758753
2512,208656.3344187313
2513,222338.8524924315
2514,273381.33681533637
2515,150278.8565674892
2516,171643.79945644765
2517,149742.63541640883
2518,158883.64987545856
2519,232552.0924741122
2520,220570.2465210489
2521,187052.47289701985
2522,220634.02734145126
2523,115413.62417528611
2524,132983.82158994436
2525,149689.02775746144
2526,137840.92751448843
2527,118493.95080802473
2528,131218.23367980355
2529,131032.07565579441
2530,125387.09256377627
2531,261916.73590223942
2532,223474.72829217464
2533,194105.25722470053
2534,231809.15837193374
2535,297199.8985710245
2536,235894.15403079148
2537,247448.1239591386
2538,186359.22372546812
2539,189061.71098382736
2540,176810.29674907489
2541,181300.1523970481
2542,166340.83332290332
2543,118840.26866824462
2544,121428.8279568531
2545,139171.65904321277
2546,120232.57020839298
2547,134258.32586670402
2548,151727.79868832103
2549,153839.31708230008
2550,389010.4704739333
2551,138392.2137867843
2552,130063.15519337269
2553,76018.25742870182
2554,97373.8354394639
2555,113628.88206328375
2556,99125.79825539407
2557,107183.25148869843
2558,148579.57543701213
2559,139502.51123058406
2560,149704.97445937985
2561,141731.7359845846
2562,139261.6603945184
2563,153680.50094705485
2564,202331.07699882027
2565,137294.12652164488
2566,155475.09198207714
2567,144848.48996335256
2568,201338.22208324526
2569,230828.47511259257
2570,114854.99284662718
2571,189721.75317667492
2572,146887.1921422244
2573,213502.35418139742
2574,292493.35136283276
2575,133174.63252930838
2576,124850.8243077646
2577,151911.92618863974
2578,82779.37635174651
2579,66036.2887159297
2580,88196.63535915093
2581,96608.10765651523
2582,99477.5343557696
2583,286680.1403404157
2584,169117.62230631884
2585,181713.73968642435
2586,228634.4659301904
2587,200742.23559848208
2588,136568.671892773
2589,148478.2089628186
2590,197223.72655491042
2591,225279.9594612133
2592,209828.94105988203
2593,259356.5195877297
2594,183826.56731998688
2595,204154.24873419077
2596,296038.04941853695
2597,183064.9449702999
2598,287122.8598869366
2599,318118.29818200157
2600,151377.7823314997
2601,141409.98085841368
2602,82007.95851066659
2603,95179.42645017224
2604,88283.51936007285
2605,79854.16253407531
2606,145422.0390205349
2607,204751.45326583536
2608,198343.0291963322
2609,178662.4619797783
2610,108663.4717801376
2611,126019.83679514322
2612,162323.17873129778
2613,133469.53829240557
2614,125628.3584468049
2615,152640.88294056113
2616,142798.94997998732
2617,180289.6593327476
2618,191777.65755193212
2619,193022.65835075057
2620,188033.49927968584
2621,176053.38871966404
2622,177565.04730538948
2623,245546.3747602979
2624,310411.19893505145
2625,295025.515960137
2626,172280.29716767557
2627,166291.7119651258
2628,493769.76301803824
2629,495244.7336177158
2630,386827.13295290904
2631,479452.1767359865
2632,428915.60272030457
2633,309145.57167211804
2634,438462.29402567167
2635,158276.2859830666
2636,173531.50773835694
2637,182332.75178721175
2638,250941.10785875723
2639,190440.60392912358
2640,152969.1798096629
2641,103880.0786502825
2642,188270.58718122143
2643,100021.58458251815
2644,116794.47312080742
2645,109386.8148417963
2646,95099.73948370233
2647,100727.09412681367
2648,139097.90059982345
2649,158413.47310218253
2650,135644.87418126114
2651,134766.57432682978
2652,403446.8400752376
2653,254417.2802678416
2654,251776.95017057526
2655,405836.4878010521
2656,326656.4302306564
2657,359739.4046816699
2658,312945.2902595905
2659,309985.03444431536
2660,361753.1543353604
2661,341025.1585679897
2662,362692.3321401529
2663,289767.95186688966
2664,279414.1539462953
2665,332389.7962349132
2666,285257.17445276445
2667,164478.89498760115
2668,179190.7295359915
2669,180780.30781459794
2670,271541.5808475994
2671,188983.4859790762
2672,190585.22898128946
2673,197481.49152665035
2674,193883.30302695357
2675,173225.98837574475
2676,193495.07829645075
2677,196408.8304567025
2678,248350.31492894358
2679,275218.07654057257
2680,290225.81176095805
2681,406527.84941400256
2682,324098.0400312504
2683,519321.0781214663
2684,320666.80722278194
2685,327986.5435305816
2686,241492.58215553963
2687,310241.67017468077
2688,212660.93753187434
2689,211818.12659334487
2690,425881.3673201363
2691,189603.5040531802
2692,138998.15781082434
2693,195837.9480866144
2694,135046.95105378906
2695,193904.735325655
2696,187999.60538370113
2697,186716.9497611904
2698,197691.5592942498
2699,168492.5363902811
2700,154552.1512288668
2701,149847.76515740954
2702,112967.27005901853
2703,129117.2049254493
2704,135948.10748247703
2705,114957.27763406248
2706,114148.61747811906
2707,124581.13953145022
2708,134348.04105791563
2709,105975.19928411549
2710,126849.01896770753
2711,250779.70657922333
2712,386463.5892198649
2713,168316.80201210518
2714,151620.34193844508
2715,173882.808730287
2716,141848.41881723286
2717,195849.20200078908
2718,222373.99924833002
2719,154158.15426048316
2720,174814.21401086578
2721,131869.6958146582
2722,164767.0105551652
2723,139077.75011391588
2724,126278.92743278775
2725,130506.11286714248
2726,153981.8620889485
2727,183233.24429742337
2728,182962.6352533592
2729,151931.09408000996
2730,152426.00487814477
2731,134324.30162455744
2732,138027.29550839902
2733,158606.37716136297
2734,143910.41314289704
